clip_id,context,scenario_dir,v3_row,intent,action,split_design,filepath,view,width,height,fps,n_frames,duration_s,bytes,sha256,source,old_clip_id,old_filepath,old_scenario_id,recorded_at,person_id,take_index,emotion_v3,gesture_v3,motion_v3,missing_v3,gt_emotion,context_masked,emotion_masked,gesture_masked,motion_masked,derived_from_row,derived_from_clip_id,dup_of,usable,exclude_kind,exclude_reason,scoreable,caveat,scenario_desc
S61_F01_c025,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c025.mp4,phone_1080p,1280,720,30.004,163,5.433,4425101,3d37cfd53d23ccd874d257201150e81d3586822b4912f388e747d4a66c0064ec,raw_take_20260728,20260728_162824,kitchen/S61_F01/20260728_162824.mp4,,2026-07-28T16:28:24,P02,14,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c026,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c026.mp4,phone_1080p,1280,720,30.004,170,5.666,5155812,9d238d36213cb90aa99babecaa2a2f8ae3dcd94fd48c4b7b34763cf603848b89,raw_take_20260728,20260728_162835,kitchen/S61_F01/20260728_162835.mp4,,2026-07-28T16:28:35,P02,15,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c027,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c027.mp4,phone_1080p,1280,720,30.004,169,5.633,5145209,ff7c1d63c56d76406b489c5cf44b42dcb66bf2dabd164a8d15bcb61407ad61de,raw_take_20260728,20260728_163716,kitchen/S61_F01/20260728_163716.mp4,,2026-07-28T16:37:16,P01,16,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c028,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c028.mp4,phone_1080p,1280,720,30.004,170,5.666,5147344,ef3656d3b8bacdb3049973b22f0ace4a39779ac2b241f4afb2784e58ba23646c,raw_take_20260728,20260728_163727,kitchen/S61_F01/20260728_163727.mp4,,2026-07-28T16:37:27,P01,17,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c029,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c029.mp4,phone_1080p,1280,720,30.004,171,5.699,5108315,8cc833b9bb75b7d47cb8bb6f318bfbb24f73b31b9edc47a45f3e37e210111d69,raw_take_20260728,20260728_163743,kitchen/S61_F01/20260728_163743.mp4,,2026-07-28T16:37:43,P01,18,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c030,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c030.mp4,phone_1080p,1280,720,30.004,168,5.599,5024822,d4afb4c608fefc8405a94ba9954e83fcdc72157209748ac0d45928342f219f0c,raw_take_20260728,20260728_163755,kitchen/S61_F01/20260728_163755.mp4,,2026-07-28T16:37:55,P01,19,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c031,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c031.mp4,phone_1080p,1280,720,30.004,173,5.766,5220854,8c806fc622f70f960964ecd2d6d64ff5c016613e02c32a131958264aa2a7ee62,raw_take_20260728,20260728_163805,kitchen/S61_F01/20260728_163805.mp4,,2026-07-28T16:38:05,P01,20,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c032,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c032.mp4,phone_1080p,1280,720,30.004,171,5.699,4981259,5152ec2e1e1bfd3d8ad7938e97a1df232fd6c4671d6f5eba10b47d24ea76941d,raw_take_20260728,20260728_163815,kitchen/S61_F01/20260728_163815.mp4,,2026-07-28T16:38:15,P01,21,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c033,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c033.mp4,realsense_480p,640,480,15,96,6.4,839330,84273ec0570aa355a5bd0cdbd665b9a48f70d848dbfec32355e00e121c50a842,raw_take,61 (1),kitchen/S61_F01/61 (1).mp4,,,P02,0,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c034,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c034.mp4,realsense_480p,640,480,15,83,5.533,788212,f478abb73e7fca9be90ab30e30ba46be67f24acd23aaa4caf7864fc9d53500c5,raw_take,61 (10),kitchen/S61_F01/61 (10).mp4,,,P01,1,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c035,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c035.mp4,realsense_480p,640,480,15,85,5.667,928012,40b14c5ae0cb2489a5ade7341ba139f2d226ac5302858b781941c25bb215db88,raw_take,61 (11),kitchen/S61_F01/61 (11).mp4,,,P01,2,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c036,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c036.mp4,realsense_480p,640,480,15,126,8.4,1270003,95eca09ade7a7c3d001934b63a206fe408507f1b0a3ce0034a3c0e891303b66d,raw_take,61 (12),kitchen/S61_F01/61 (12).mp4,,,P01,3,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c037,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c037.mp4,realsense_480p,640,480,15,96,6.4,794793,d9ecb8b849398a2dcf6eab607181fe190927e3241d418b3896501ad4a25e9f09,raw_take,61 (2),kitchen/S61_F01/61 (2).mp4,,,P02,4,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c038,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c038.mp4,realsense_480p,640,480,15,94,6.267,754014,2686f39e51c90e0e2447be9167114487d6af1263a7bf072733f2419488d387b2,raw_take,61 (3),kitchen/S61_F01/61 (3).mp4,,,P02,5,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c039,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c039.mp4,realsense_480p,640,480,15,93,6.2,751385,5f81499d45eb7a9cfab69a5f86e92385307e3ddac3814ba9e10a6fb41fb21ea2,raw_take,61 (4),kitchen/S61_F01/61 (4).mp4,,,P02,6,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c040,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c040.mp4,realsense_480p,640,480,15,92,6.133,786315,9bc937a5a7f0b1ebc6e9be168b9e58ba704d913bfb489f67da904be932d020a6,raw_take,61 (5),kitchen/S61_F01/61 (5).mp4,,,P02,7,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c041,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c041.mp4,realsense_480p,640,480,15,82,5.467,653201,8c3249ca8a2a2f31c47fc6c0416b183cfa590e48570c3d9d8ebe36d387c8acac,raw_take,61 (6),kitchen/S61_F01/61 (6).mp4,,,P02,8,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c042,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c042.mp4,realsense_480p,640,480,15,84,5.6,753167,b0b2453c8d8fa081540e7642e7e254261bd354873393bb52e23b2d91e3b1a3c3,raw_take,61 (7),kitchen/S61_F01/61 (7).mp4,,,P01,9,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c043,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c043.mp4,realsense_480p,640,480,15,84,5.6,764962,2061103a81beea01506e33f93012f1b10dfd30b41efbb9887ab7581726e8c101,raw_take,61 (8),kitchen/S61_F01/61 (8).mp4,,,P01,10,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c044,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c044.mp4,realsense_480p,640,480,15,112,7.467,1135389,c53c629c0a70556de3853a1f56b02045f21e3013748481244b082021d6692b58,raw_take,61 (9),kitchen/S61_F01/61 (9).mp4,,,P01,11,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S62_F10_c001,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c001.MOV,phone_4k,3840,2160,30,198,6.6,37234181,743046216301af6a99c0501ef4b358164463a639fefe98608a6ec750f0662d7f,raw_take_20260727,2026_07_27_14_17_31_IMG_6610,kitchen/S62_F10/2026_07_27_14_17_31_IMG_6610.MOV,,2026-07-27T14:17:31,P06,0,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c002,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c002.MOV,phone_4k,3840,2160,29.992,188,6.268,35507080,740e8ea5e0c149146228590869f919a13d27612859ac91cb1d8fcf38e80098fe,raw_take_20260727,2026_07_27_14_17_51_IMG_6611,kitchen/S62_F10/2026_07_27_14_17_51_IMG_6611.MOV,,2026-07-27T14:17:51,P06,1,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c003,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c003.MOV,phone_4k,3840,2160,29.992,191,6.368,35969778,e71f5838f8c6c3ef58f62bd9d743040083c7f7862ad8cd5bf006298f3f465414,raw_take_20260727,2026_07_27_14_18_14_IMG_6613,kitchen/S62_F10/2026_07_27_14_18_14_IMG_6613.MOV,,2026-07-27T14:18:14,P06,2,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c004,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c004.MOV,phone_4k,3840,2160,29.993,202,6.735,38012852,29b6de4cff4c4d0369e6ef1a2f3252f0e421fe037d6a878b308ba9a61bd23176,raw_take_20260727,2026_07_27_14_18_35_IMG_6614,kitchen/S62_F10/2026_07_27_14_18_35_IMG_6614.MOV,,2026-07-27T14:18:35,P06,3,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c005,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c005.MOV,phone_4k,3840,2160,29.992,192,6.402,36439701,197f5f166ffe8bb7bd96d1ac1a4a2a2fe9939237ef141e9355893acf0eb0f2bb,raw_take_20260727,2026_07_27_14_18_49_IMG_6615,kitchen/S62_F10/2026_07_27_14_18_49_IMG_6615.MOV,,2026-07-27T14:18:49,P06,4,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c006,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c006.MOV,phone_4k,3840,2160,30,207,6.9,39304582,a46715ad55ece1d993a392fd23518c151b8e28be1683cf4cba348a0798737858,raw_take_20260727,2026_07_27_14_19_09_IMG_6616,kitchen/S62_F10/2026_07_27_14_19_09_IMG_6616.MOV,,2026-07-27T14:19:09,P06,5,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c007,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c007.MOV,phone_4k,3840,2160,30,204,6.8,38621629,ca83dbd269804ae6ba57f3f909aa1fcc35603f57bd20169dac8471316ec72542,raw_take_20260727,2026_07_27_14_20_19_IMG_6617,kitchen/S62_F10/2026_07_27_14_20_19_IMG_6617.MOV,,2026-07-27T14:20:19,P06,6,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c008,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c008.MOV,phone_4k,3840,2160,29.993,200,6.668,37718815,9871c7bb0eb4d75c7651e8fbc6aa86c323f3f9194ed00c0e53b19c331eeecd5e,raw_take_20260727,2026_07_27_14_20_35_IMG_6618,kitchen/S62_F10/2026_07_27_14_20_35_IMG_6618.MOV,,2026-07-27T14:20:35,P06,7,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c009,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c009.MOV,phone_4k,3840,2160,29.993,205,6.835,38729364,67d3e55c0459326350205c5514e7a49398774569e96411ef137808e3dedb8a4e,raw_take_20260727,2026_07_27_14_21_06_IMG_6619,kitchen/S62_F10/2026_07_27_14_21_06_IMG_6619.MOV,,2026-07-27T14:21:06,P06,8,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c010,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c010.MOV,phone_4k,3840,2160,30,256,8.533,48280039,b9080b1a17514b4479803f6dc8be844a770cb0b5a08301887c3c34e67ebc8a69,raw_take_20260727,2026_07_27_14_21_28_IMG_6620,kitchen/S62_F10/2026_07_27_14_21_28_IMG_6620.MOV,,2026-07-27T14:21:28,P06,9,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c011,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c011.mp4,phone_1080p,1280,720,29.9,159,5.318,8218301,6bf0ecaeca3499afe80219f490b6a16a571ad171a36c08b2322efec8c116ffb8,raw_take_20260727,20260727_162414,kitchen/S62_F10/20260727_162414.mp4,,2026-07-27T16:24:14,P04,0,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c012,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c012.mp4,phone_1080p,1280,720,29.786,159,5.338,8168683,7cd65f36200affa3641fd38d768bd626d866b2684089c6161e3cef22562a0019,raw_take_20260727,20260727_162424,kitchen/S62_F10/20260727_162424.mp4,,2026-07-27T16:24:24,P04,1,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c013,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c013.mp4,phone_1080p,1280,720,29.891,168,5.62,8609759,f2486180201a77b2385325e8986f0ecac91f300876d1e0fb0c800176f9d46248,raw_take_20260727,20260727_162434,kitchen/S62_F10/20260727_162434.mp4,,2026-07-27T16:24:34,P04,2,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c014,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c014.mp4,phone_1080p,1280,720,29.777,158,5.306,8086542,bee01c2b4a6e4978fedb3725d06929eebc45e942bb6e04424b549e0732a54230,raw_take_20260727,20260727_162445,kitchen/S62_F10/20260727_162445.mp4,,2026-07-27T16:24:45,P04,3,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c015,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c015.mp4,phone_1080p,1280,720,29.911,170,5.684,8643652,388334b9d9f4d959277b16b552ef623798e23cccb402e4f76df688fe76ae2688,raw_take_20260727,20260727_162455,kitchen/S62_F10/20260727_162455.mp4,,2026-07-27T16:24:55,P04,4,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c016,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c016.mp4,phone_1080p,1280,720,29.877,132,4.418,6794898,a05e9693596bf670284b6d4e0cae8ac7bc6cfcb3f13b7cfaaccc6d1c00edc2f5,raw_take_20260727,20260727_162513,kitchen/S62_F10/20260727_162513.mp4,,2026-07-27T16:25:13,P04,5,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c017,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c017.mp4,phone_1080p,1280,720,29.889,208,6.959,10595877,3e3ca3967e76cfac05c83301d2763daf263c17c6106a43e869467ee8182e8b89,raw_take_20260727,20260727_162522,kitchen/S62_F10/20260727_162522.mp4,,2026-07-27T16:25:22,P04,6,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c018,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c018.mp4,phone_1080p,1280,720,29.899,143,4.783,7271704,dcb2d9dc35ff5c54316bcdf78677adc99ceb32ac4838c4755a19434e67b55493,raw_take_20260727,20260727_162534,kitchen/S62_F10/20260727_162534.mp4,,2026-07-27T16:25:34,P04,7,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c019,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c019.mp4,phone_1080p,1280,720,30.004,168,5.599,5116075,ceb9f4f916bd48b63b2c156fb29314dd03538b93c03269419618a9bc0f13b16c,raw_take_20260728,20260728_163018,kitchen/S62_F10/20260728_163018.mp4,,2026-07-28T16:30:18,P02,8,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c020,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c020.mp4,phone_1080p,1280,720,30.004,154,5.133,4702153,3896145755ed6b206ea6c90dc3243c3f19c2fad56e67cf80b22d844bca763729,raw_take_20260728,20260728_163030,kitchen/S62_F10/20260728_163030.mp4,,2026-07-28T16:30:30,P02,9,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c021,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c021.mp4,phone_1080p,1280,720,30.004,169,5.633,5128502,6944997e68e0e2c7cb5fa97844c33d090b563cc5ed44771d59ca6d10fcb59693,raw_take_20260728,20260728_163053,kitchen/S62_F10/20260728_163053.mp4,,2026-07-28T16:30:53,P02,10,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c022,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c022.mp4,phone_1080p,1280,720,30.004,170,5.666,5036394,99f07505723be673b82f3e6cb3a2a3800d0f0669162c81132011259e5134e6ed,raw_take_20260728,20260728_163117,kitchen/S62_F10/20260728_163117.mp4,,2026-07-28T16:31:17,P02,11,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c023,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c023.mp4,phone_1080p,1280,720,30.004,172,5.733,5192832,a713a98d860dc6dbffa5246a83daf3b9cc38cc840c684e4a514a9812e43afe41,raw_take_20260728,20260728_163128,kitchen/S62_F10/20260728_163128.mp4,,2026-07-28T16:31:28,P02,12,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c024,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c024.mp4,phone_1080p,1280,720,30.048,171,5.691,3798897,72640ea7531f1aa0ebb9da409e16bd7be7eb658e1141b8f9abe9da42deb6ee35,raw_take_20260728,20260728_163139,kitchen/S62_F10/20260728_163139.mp4,,2026-07-28T16:31:39,P02,13,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c025,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c025.mp4,phone_1080p,1280,720,30.004,163,5.433,4002792,76b324d9fc88779152bc6e2e6cd4bddf2c3a143b22c1f2c1a7bb1755b45f72dd,raw_take_20260728,20260728_163313,kitchen/S62_F10/20260728_163313.mp4,,2026-07-28T16:33:13,P01,14,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c026,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c026.mp4,phone_1080p,1280,720,30.004,170,5.666,5041612,2a8a79778a9d78e9ef6de2d043783c65538e41aae6d462e1e0b2a17a4903def8,raw_take_20260728,20260728_163437,kitchen/S62_F10/20260728_163437.mp4,,2026-07-28T16:34:37,P01,15,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c027,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c027.mp4,phone_1080p,1280,720,30.004,176,5.866,5310790,80b1e178ec3ab241c03955e64be7e32c0a9a0cc16c9c64864c49c63d61cfcf35,raw_take_20260728,20260728_163458,kitchen/S62_F10/20260728_163458.mp4,,2026-07-28T16:34:58,P01,16,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c028,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c028.mp4,phone_1080p,1280,720,30.004,168,5.599,5065368,c69c4082aff41227fe5f6f933fc10867188e02a466a489b5a2064ac9cb6d1152,raw_take_20260728,20260728_163535,kitchen/S62_F10/20260728_163535.mp4,,2026-07-28T16:35:35,P01,17,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c029,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c029.mp4,phone_1080p,1280,720,30.044,188,6.257,5329577,63309edf417ac1593dc2c9db0e62fd4735e30e22658b86f50b46cc9393dde133,raw_take_20260728,20260728_163553,kitchen/S62_F10/20260728_163553.mp4,,2026-07-28T16:35:53,P01,18,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c030,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c030.mp4,phone_1080p,1280,720,30.004,170,5.666,4223219,402df6c82ebdafb3551862b4ed6433ce9cef272c721d6b60753eeadb47a82aee,raw_take_20260728,20260728_163614,kitchen/S62_F10/20260728_163614.mp4,,2026-07-28T16:36:14,P01,19,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c031,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c031.mp4,realsense_480p,640,480,15,93,6.2,610308,0aabc3c2cc9e76a18cd31444eb05f6f0651cf43cc1846db893707a59f552a570,raw_take,62 (1),kitchen/S62_F10/62 (1).mp4,,,P02,0,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c032,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c032.mp4,realsense_480p,640,480,15,85,5.667,837952,eb30456f737d9c46480a188cfb19a89c5da3f574e440de2c931f5caef8090dcd,raw_take,62 (10),kitchen/S62_F10/62 (10).mp4,,,P01,1,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
S62_F10_c033,kitchen,S62_F10,62,F10,A12,test,kitchen/S62_F10/S62_F10_c033.mp4,realsense_480p,640,480,15,95,6.333,873875,406c72332d88f60745208a5406aafa4043ad1981f5687ea056a526639099e027,raw_take,62 (11),kitchen/S62_F10/62 (11).mp4,,,P01,2,sad,idle,step back,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person slumps forward over the counter, head down over the failed dish, sad, no gesture."
