clip_id,v3_row,context,scenario_dir,intent,action,split_design,person_id,filepath,view,width,height,fps,n_frames,duration_s,sha256,recorded_at
S54_F02_c032,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c032.mp4,phone_1080p,1280,720,30.004,170,5.666,307ff43fe734a9254d5a44348d7341d2aea8d696260fb9d23ac3a1fcc6870bf9,2026-07-28T16:16:31
S54_F02_c033,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c033.mp4,realsense_480p,640,480,15.0,95,6.333,e6b7f5eea4caec762178365ed17cedc97ab6a83dd5f697dab2a5aa879a0f58d8,
S54_F02_c034,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c034.mp4,realsense_480p,640,480,15.0,90,6.0,5f438cf7846d84fae7173a619ad310ebb1fa309c919570196a30f444f19427e6,
S54_F02_c035,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c035.mp4,realsense_480p,640,480,15.0,88,5.867,e0febf5c143cb1fec4cac7cbe9dd46042e06edbc36c8327ac845c4abb6183a08,
S54_F02_c036,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c036.mp4,realsense_480p,640,480,15.0,92,6.133,c3f8a40d2a9027b775be95170e5ad255a584e4687dfb6fefc79670bbfda1af2d,
S54_F02_c037,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c037.mp4,realsense_480p,640,480,15.0,90,6.0,a975f308ae6cc68d8d221caef6ef605b2bddf993e45576f954420621636e3e6f,
S54_F02_c038,54,kitchen,S54_F02,F02,A02/A03,test,P02,kitchen/S54_F02/S54_F02_c038.mp4,realsense_480p,640,480,15.0,84,5.6,fc032b861ad6a876e250e139342f9d4bba9509d802df76980ddb5d73e9ffb844,
S55_F03_c001,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c001.MOV,phone_4k,3840,2160,30.0,221,7.367,f3a86a909f0f73f3206ac4dbf9c9cd45169d1b2cd9e279b830b87a376ca7b4c2,2026-07-27T13:19:22
S55_F03_c002,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c002.MOV,phone_4k,3840,2160,30.0,172,5.733,96f941ced7e03a3a8a955a72340881a1f354de571bc093773a7714f72a35ee53,2026-07-27T13:19:37
S55_F03_c003,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c003.MOV,phone_4k,3840,2160,29.991,173,5.768,f0889fbc5a4cd87cc666c5b1f4037818e1dc82c3709440aedb20a5a1f8daf7dd,2026-07-27T13:19:50
S55_F03_c004,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c004.MOV,phone_4k,3840,2160,29.992,180,6.002,f96b52fbbb2f67f512be7751ba5260222583d5c4d7e564ac564dcbb3769d98f1,2026-07-27T13:20:02
S55_F03_c005,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c005.MOV,phone_4k,3840,2160,29.992,189,6.302,782cb265516128fd2a5cd0289df293f2caafeeeda89a77d5d74c2a5903e44738,2026-07-27T13:21:31
S55_F03_c006,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c006.MOV,phone_4k,3840,2160,29.992,177,5.902,6ceb99663047e536edf6043a5a5a81bb4c03f5b35515299549c1c1d49a9e5d0f,2026-07-27T13:21:44
S55_F03_c007,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c007.MOV,phone_4k,3840,2160,30.0,157,5.233,ca8555d2f234543546598d4eed51fd882c7279cca5a3d05d6f6a4ece3ec0adee,2026-07-27T13:21:58
S55_F03_c008,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c008.MOV,phone_4k,3840,2160,30.0,167,5.567,de52b2cbd107625d9ffe83ac3fec3032030212d47889aa2bd05e5b3fbb7bfc4d,2026-07-27T13:22:22
S55_F03_c009,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c009.MOV,phone_4k,3840,2160,29.991,173,5.768,728c145bbf542d712671b79724f93c33c7dd297557ca5f2ce9807940f1e1c0b0,2026-07-27T13:22:54
S55_F03_c010,55,kitchen,S55_F03,F03,A13,test,P06,kitchen/S55_F03/S55_F03_c010.MOV,phone_4k,3840,2160,29.992,187,6.235,16012caec19177e7ab96f2f75f5c272b791f41f5ef2494b8a846c32ca790e7c3,2026-07-27T13:23:06
S55_F03_c011,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c011.mp4,phone_1080p,1280,720,29.744,142,4.774,19e39111286a96b6fc7df5d706ebc9143c84f2e37c196619570c0ae49b646b1a,2026-07-27T16:14:41
S55_F03_c012,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c012.mp4,phone_1080p,1280,720,29.88,153,5.12,fa6a7dac675eb17d8efbfe0e6417698052a71d1f6272f3d7e384d6a3b0d9d5ea,2026-07-27T16:15:21
S55_F03_c013,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c013.mp4,phone_1080p,1280,720,29.771,129,4.333,52f235fc57a41a81ef9995f8a4753bbd0bb236ca16eb6adbd984e1baaaf5185e,2026-07-27T16:16:29
S55_F03_c014,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c014.mp4,phone_1080p,1280,720,29.807,157,5.267,5711f1b4e87ff60bd87da8c2104c9719b720b618c1e82e16714595583d2b5249,2026-07-27T16:16:38
S55_F03_c015,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c015.mp4,phone_1080p,1280,720,29.771,167,5.609,4a017f7f171a6bfbbe7636c10ef45edfbe541558232d6ced9c5a9c6113271ca8,2026-07-27T16:16:49
S55_F03_c016,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c016.mp4,phone_1080p,1280,720,29.947,154,5.142,564d66e632467bb71adf8ee00815a11023db2c4f9f2b989be260aa8f479b591b,2026-07-27T16:16:59
S55_F03_c017,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c017.mp4,phone_1080p,1280,720,29.835,131,4.391,45d6b40a333cc9e49b88593637fbc5be990c74427b9ad478e110fcb342837d18,2026-07-27T16:17:15
S55_F03_c018,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c018.mp4,phone_1080p,1280,720,29.767,121,4.065,38eed00bb4578b54da893f479b0597cef00a72acc9c5c45ec408c8b53a4db6a6,2026-07-27T16:17:25
S55_F03_c019,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c019.mp4,phone_1080p,1280,720,29.895,122,4.081,e08938eedd7cd27a7ba438c7a5f891dd86587657a2358dc079556f8813106f2a,2026-07-27T16:17:33
S55_F03_c020,55,kitchen,S55_F03,F03,A13,test,P04,kitchen/S55_F03/S55_F03_c020.mp4,phone_1080p,1280,720,29.916,138,4.613,8fbcd55fce3c2e57323a666c81e279d3e60475745b59d0e808539d7d5784d4c6,2026-07-27T16:17:42
S55_F03_c021,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c021.mp4,phone_1080p,1280,720,30.008,195,6.498,3ef3d51b39bc02137350dbcad76f94e06c46c3bd4c3f9a6293e036e6255a08d6,2026-07-27T20:39:11
S55_F03_c022,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c022.mp4,phone_1080p,1280,720,30.008,191,6.365,f566fe0560d623714fd221900a7bb3d8c6e272e6641aa9de677c047aea9e0baa,2026-07-27T20:39:32
S55_F03_c023,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c023.mp4,phone_1080p,1280,720,30.007,193,6.432,8b4b67c5ff0034024b8b783822f68b912bb68a2112c95d05d9370d1ebb286e46,2026-07-27T20:39:49
S55_F03_c024,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c024.mp4,phone_1080p,1280,720,30.008,178,5.932,c6510a5710e4f7bf432e5909485c2fafdc4f5f80eb7335e5e931fc7ae3907d30,2026-07-27T20:40:19
S55_F03_c025,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c025.mp4,phone_1080p,1280,720,30.006,177,5.899,9c3b3691952ff9247fd5bf2290240ce1b7360c0b71d3b76071cb78effbb3d457,2026-07-27T20:41:02
S55_F03_c026,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c026.mp4,phone_1080p,1280,720,30.008,174,5.798,341796553e28b780aed94d9a6b4448572b1f97b6f87895915e228663cc50b01f,2026-07-27T20:42:11
S55_F03_c027,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c027.mp4,phone_1080p,1280,720,30.008,167,5.565,79cecf18728dbfe238be1d2aa9be8892e392311ad7c5e30192afa5c0d74b30de,2026-07-27T20:42:31
S55_F03_c028,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c028.mp4,phone_1080p,1280,720,30.008,192,6.398,de63e4ddd5757362260775098ac2a30dfaa0699dde3fc950d9daaf97977769f1,2026-07-27T20:43:00
S55_F03_c029,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c029.mp4,phone_1080p,1280,720,30.008,190,6.332,fea29f77493b5b1bdc89385c99fbafc8a1cd70c4e209adf4f42882e58063a3c0,2026-07-27T20:44:15
S55_F03_c030,55,kitchen,S55_F03,F03,A13,test,P01,kitchen/S55_F03/S55_F03_c030.mp4,phone_1080p,1280,720,30.008,182,6.065,676879b4ad34af31848cf7b95ff9cbdf105904d133f96454dc815ac5c51fce2e,2026-07-27T20:44:34
S55_F03_c031,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c031.mp4,phone_1080p,1280,720,30.059,163,5.423,9aaa4e5dceba13a2bfd82e8574a1307133bf8d852526900288cba7d1ff48586a,2026-07-28T16:17:15
S55_F03_c032,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c032.mp4,phone_1080p,1280,720,30.004,168,5.599,cd51ff5ceffab0e1c0f5f54a0ce77f69713c4674402f4762d80d6e4565877a0c,2026-07-28T16:17:25
S55_F03_c033,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c033.mp4,phone_1080p,1280,720,30.06,162,5.389,81617a1ba8b24a2bf9431d5241f2e3e40e4b557cee04aeecc1897af6890d3ea0,2026-07-28T16:17:37
S55_F03_c034,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c034.mp4,phone_1080p,1280,720,29.828,169,5.666,d05ab667f59f6ad7864d14276eee10aaf08fffdf3fd6f36904ae3b015a39f6cf,2026-07-28T16:17:47
S55_F03_c035,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c035.mp4,phone_1080p,1280,720,30.004,173,5.766,d916749215d540c5dd86b9da51f6279f25ffb0de51ffd30d876a97b4d6a17955,2026-07-28T16:18:02
S55_F03_c036,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c036.mp4,phone_1080p,1280,720,30.004,171,5.699,67918e0388d667b3c0602c16043856257a197414d363c6518a672c5f437b6f98,2026-07-28T16:18:13
S55_F03_c037,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c037.mp4,realsense_480p,640,480,15.0,81,5.4,d363e4863fe56e551cde40e50ef8496951c4cff0f962756da11ada689c232de4,
S55_F03_c038,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c038.mp4,realsense_480p,640,480,15.0,92,6.133,0a84855e2528d99a7a4b958777e27f3d3ed882182333464552afaa460b251dc6,
S55_F03_c039,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c039.mp4,realsense_480p,640,480,15.0,90,6.0,7908bf0f95a3e45bcf6e848b30b516d4e37fbab3020ee8284b8ff3175dae94de,
S55_F03_c040,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c040.mp4,realsense_480p,640,480,15.0,82,5.467,55d377290b5b1368cb3117dcb541e6c5133f36debcd81b9729308f1c4ab79342,
S55_F03_c041,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c041.mp4,realsense_480p,640,480,15.0,89,5.933,3db0333798ed55532216af0239c94dbe51cd06635a4817992d1878d1dde42841,
S55_F03_c042,55,kitchen,S55_F03,F03,A13,test,P02,kitchen/S55_F03/S55_F03_c042.mp4,realsense_480p,640,480,15.0,89,5.933,d348613f571846d8d33c16a12d9d2a3d1d9a2c6f77e9312acfe047a7e9ea3a6b,
S56_F04_c001,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c001.MOV,phone_4k,3840,2160,30.0,191,6.367,1bf7508cf5702da7dcfdbae078f53a7cc5260d8b83d2b264b3e37b3c3f4c9ca5,2026-07-27T11:19:23
S56_F04_c002,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c002.MOV,phone_4k,3840,2160,30.0,185,6.167,6a62e219b274627b96b260f6e0ab8fd4125b8845e5390fc6a77eee47e6648ffc,2026-07-27T11:19:33
S56_F04_c003,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c003.MOV,phone_4k,3840,2160,29.986,216,7.203,3056c8151c8a24c82e65f0b66c244c54894f6dc101868649e8290482ea8663c3,2026-07-27T11:19:49
S56_F04_c004,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c004.MOV,phone_4k,3840,2160,29.986,215,7.17,efc8244a682d5492041f13434d8fb41b777ee294bb06a5878ebd77f5400bc24a,2026-07-27T11:20:00
S56_F04_c005,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c005.MOV,phone_4k,3840,2160,29.992,188,6.268,5dc5ad916d9d2f5e3064f06031c0311f20acdfd74cfc5d67c9187121df2bafd0,2026-07-27T11:20:28
S56_F04_c006,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c006.MOV,phone_4k,3840,2160,29.992,184,6.135,7f5bffea3461e95a6a9b27e30f8ee91fc873fa299aa744cf73c8d32402c9d0be,2026-07-27T11:20:38
S56_F04_c007,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c007.MOV,phone_4k,3840,2160,30.0,181,6.033,e64e761773a10fc6191778fd2047728d4eb276391db1cb64dec51025903399d8,2026-07-27T11:21:15
S56_F04_c008,56,kitchen,S56_F04,F04,A05,test,P06,kitchen/S56_F04/S56_F04_c008.MOV,phone_4k,3840,2160,30.0,193,6.433,d778bcecbeb605c7e3bc1ce64b8a45a19643bd6cfe4b826020ae899fb2f42df3,2026-07-27T11:21:24
S56_F04_c009,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c009.MOV,phone_4k,3840,2160,30.0,170,5.667,aa8aba8ac85a4428700580fed88938a4d70bfb0704a215ba0843b4832c3fd002,2026-07-27T11:21:49
S56_F04_c010,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c010.MOV,phone_4k,3840,2160,30.0,165,5.5,ef71eb8e99c8be4c068e34fd6802acf6ad672ac0e562818eb7df4d7ab5dbf779,2026-07-27T11:21:57
S56_F04_c011,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c011.MOV,phone_4k,3840,2160,29.991,165,5.502,2aff917df3be7fc519b1749a10f9912f27462734a04f0e8da084b43cd52eb095,2026-07-27T11:22:13
S56_F04_c012,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c012.MOV,phone_4k,3840,2160,29.991,164,5.468,eb8d11e47d1a1ff1d73e0a1c314a6946160b160591579147b4d883024be168e2,2026-07-27T11:22:20
S56_F04_c013,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c013.MOV,phone_4k,3840,2160,29.992,178,5.935,dd9e8c09d1e5d4d17bed99e8b6f17f459cda527d4d43597db475fe7796894baf,2026-07-27T11:22:46
S56_F04_c014,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c014.MOV,phone_4k,3840,2160,29.991,171,5.702,f362378a630d77da7688009f2a991a29735bc81ef79e746038a372a7ce6d5c43,2026-07-27T11:22:54
S56_F04_c015,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c015.MOV,phone_4k,3840,2160,30.0,191,6.367,70b8a5ffb824eaa245603cb3ba08db1b29143d8520dc9ec2ca6d0dd38a6e9250,2026-07-27T11:23:08
S56_F04_c016,56,kitchen,S56_F04,F04,A05,test,P07,kitchen/S56_F04/S56_F04_c016.MOV,phone_4k,3840,2160,30.0,166,5.533,d6556eb94966a93c8e6e58534b96c7a477f94af0462ca63ea8cee6bd63789496,2026-07-27T11:23:17
S56_F04_c017,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c017.mp4,phone_1080p,1280,720,29.861,135,4.521,ce4434518403d91f5acb76e683a9599dde788f24cf85ced38116a7d773b55634,2026-07-27T15:32:59
S56_F04_c018,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c018.mp4,phone_1080p,1280,720,29.817,133,4.461,07a50915ba9e9b26eaae752f3364964292b24182930009fd99ebdbae6d5f6563,2026-07-27T15:33:07
S56_F04_c019,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c019.mp4,phone_1080p,1280,720,29.867,192,6.428,c081355eaa43cc2a3248a574d293cc85b51ff60540631cb6b57e4443a7a0ff77,2026-07-27T15:33:29
S56_F04_c020,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c020.mp4,phone_1080p,1280,720,29.717,141,4.745,d61580c641af8f8fe52bf022a3662642ece69e80b692fb6f31cce3c94f603d79,2026-07-27T15:33:39
S56_F04_c021,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c021.mp4,phone_1080p,1280,720,29.918,183,6.117,dde4d8c7ec172d2a8c8b981a79ea61002dcc47a22bce125162b9cb5675dc5357,2026-07-27T15:34:20
S56_F04_c022,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c022.mp4,phone_1080p,1280,720,29.83,162,5.431,13ff006ca3a0eaaa6cbd4c0c3b1cb39c9947e8911db7d7a530f3f34ea89dc4e9,2026-07-27T15:34:30
S56_F04_c023,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c023.mp4,phone_1080p,1280,720,29.786,80,2.686,14f3a28f783965b729d787dcf8f6fafd8aa8cdde171d408ae01d379880d98c26,2026-07-27T15:34:41
S56_F04_c024,56,kitchen,S56_F04,F04,A05,test,P04,kitchen/S56_F04/S56_F04_c024.mp4,phone_1080p,1280,720,29.918,175,5.849,2ed23f345e99942098febc0b8efef6aa67c53ab1e05e03dbb9337c0c3fc0e55c,2026-07-27T15:34:47
S56_F04_c025,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c025.mp4,phone_1080p,1280,720,30.008,185,6.165,a39a28d4eec6a9cd9b6484cf52180bf06e47c89d1c6b53d9db8ed3a62a442162,2026-07-27T20:45:04
S56_F04_c026,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c026.mp4,phone_1080p,1280,720,30.007,180,5.999,4dfaaaafe2f42cf1a277ecdcccc3c117965456ca20438d3bb654eebcabfac76a,2026-07-27T20:45:19
S56_F04_c027,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c027.mp4,phone_1080p,1280,720,30.008,183,6.098,0657cf50de827c631815c98b2121d58ef59c26ecb08f53a85364f4fa150fa770,2026-07-27T20:45:39
S56_F04_c028,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c028.mp4,phone_1080p,1280,720,30.008,185,6.165,25a86d2c8637f2c8356cc1566eb0f2eb8b8cc31db91fd8a2e9a3b08d491f0bb7,2026-07-27T20:45:53
S56_F04_c029,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c029.mp4,phone_1080p,1280,720,30.003,158,5.266,8146536a64697a4fb45fc5fa10ad85213b068d518045dbf370e8c741c9029b25,2026-07-27T20:46:14
S56_F04_c030,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c030.mp4,phone_1080p,1280,720,30.008,179,5.965,53237098587ef0ad1f823ccd2d91e9f52ec31a664a38340722777601ed4e8719,2026-07-27T20:46:26
S56_F04_c031,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c031.mp4,phone_1080p,1280,720,30.008,186,6.198,7092c8a0e39718e9e95118deaa2feba2994f13e4c14c6fecc52833b85d2ee55d,2026-07-27T20:47:04
S56_F04_c032,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c032.mp4,phone_1080p,1280,720,30.008,191,6.365,4cbe438825cd67adf7c76726c9f0988e301cbcc3f24c969eb1a6cc8a55750e25,2026-07-27T20:48:12
S56_F04_c033,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c033.mp4,phone_1080p,1280,720,30.008,180,5.998,aaf3a60d0e3d518bc78c6b1dd922bee76b52e39e9146a9dae7a037a098f2336b,2026-07-27T20:48:33
S56_F04_c034,56,kitchen,S56_F04,F04,A05,test,P01,kitchen/S56_F04/S56_F04_c034.mp4,phone_1080p,1280,720,30.007,181,6.032,0587b64ecad92909a7f6556100b9a1d3b361843eeb5c9bde5284d1ccacf331a7,2026-07-27T20:48:44
S57_F05_c001,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c001.mp4,realsense_480p,640,480,15.0,119,7.933,1c4b89fede5d7146a5e078f1739dafc2ea389dd3ce2828d368c2709dbdc6d2f9,2026-06-02T20:27:57
S57_F05_c002,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c002.mp4,realsense_480p,640,480,15.0,120,8.0,726362adc6a8dc0ddebc2e05aab52d57922ed7d27eea8601309ccacff9af0e86,2026-06-02T20:28:15
S57_F05_c003,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c003.mp4,realsense_480p,640,480,15.0,118,7.867,d13e9e95c984b8757993aa415838dad793f4254ee0cdd80fe91a5203af37c5cc,2026-06-02T20:28:39
S57_F05_c004,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c004.mp4,realsense_480p,640,480,15.0,120,8.0,dedd0cc775045a12511460a67b655660aab1b12f5cf38f923a05ced1fe0f4289,2026-06-02T20:28:51
S57_F05_c005,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c005.mp4,realsense_480p,640,480,15.0,120,8.0,eb8a04ffa8dc3355b124816e4961c713b1119e97339f433643fa689a544148ce,2026-06-02T20:29:14
S57_F05_c006,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c006.mp4,realsense_480p,640,480,15.0,116,7.733,37adfa36104770d7fdf81169350046123d4a527860ca16a317a82fca2dc09ef8,2026-06-02T20:29:26
S57_F05_c007,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c007.mp4,realsense_480p,640,480,15.0,118,7.867,bfe4564a0e73ef702bdddec6f15a893a10ae02c00219a6636f7e3ecded4cb8fd,2026-06-02T20:29:42
S57_F05_c008,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c008.mp4,realsense_480p,640,480,15.0,114,7.6,67780501152b207d1e4caff6ad4ad69129e1c2b2e84d334e194200841b8f10fb,2026-06-02T20:29:55
S57_F05_c009,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c009.mp4,realsense_480p,640,480,15.0,118,7.867,1a24df3ff44fa2ce8d6cd503c6b4d1257ffa889f7be9a974baf4f56b366d4d7d,2026-06-02T20:30:56
S57_F05_c010,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c010.mp4,realsense_480p,640,480,15.0,118,7.867,9684dda60be2250931a17c9a020a8c9b3d90552fbabd66a5d5e3690e91abfda5,2026-06-02T20:31:08
S57_F05_c011,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c011.mp4,realsense_480p,640,480,15.0,116,7.733,25d2955a96e15b648f4a6f08f6061e2265b362fb771949ae558b60867fd773da,2026-06-02T20:31:28
S57_F05_c012,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c012.mp4,realsense_480p,640,480,15.0,117,7.8,177cf17bca26fb8105148c6750fdccc92ff3615c3600bcce9bcee788da9bd9e3,2026-06-02T20:31:41
S57_F05_c013,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c013.mp4,realsense_480p,640,480,15.0,117,7.8,136170a79b736c142c4b580c431bfb1f27e1c6f046ae2180c95bcc463a162f2f,2026-06-02T20:32:18
S57_F05_c014,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c014.mp4,realsense_480p,640,480,15.0,115,7.667,e8e4fa0787524d3c209d56512cfe8c61fb7acd5b60ba79b2c654ee794aadbeb1,2026-06-02T20:32:30
S57_F05_c015,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c015.mp4,realsense_480p,640,480,15.0,120,8.0,90a99b619809f0588d17f711fc7b8d70e21fcd0af9d92cf2dbab9d0e50b6c4fe,2026-06-02T20:32:55
S57_F05_c016,57,kitchen,S57_F05,F05,A06,test,P01,kitchen/S57_F05/S57_F05_c016.mp4,realsense_480p,640,480,15.0,118,7.867,8e0e58b69cbc5a657926c1ccf394bfae182d383805665f71cf02a67ecf991121,2026-06-02T20:33:07
S57_F05_c017,57,kitchen,S57_F05,F05,A06,test,P02,kitchen/S57_F05/S57_F05_c017.mp4,phone_1080p,1280,720,30.0,172,5.733,4d7f7ae74b68c189ef17a77829c402618a116f1c519f520976bef9c31e0a53ef,2026-07-06T15:32:48
S57_F05_c018,57,kitchen,S57_F05,F05,A06,test,P02,kitchen/S57_F05/S57_F05_c018.mp4,phone_1080p,1280,720,30.0,167,5.567,7b3a6840628aa7ccd80b6dea737089f4df54d512cfabe1007094e8f7f36b36e0,2026-07-06T15:33:05
S57_F05_c019,57,kitchen,S57_F05,F05,A06,test,P02,kitchen/S57_F05/S57_F05_c019.mp4,phone_1080p,1280,720,30.0,206,6.867,e1c2c1bd5682a3559b986a6ea56df310a2ca658ecc43c35119e88e500e2b68eb,2026-07-06T15:33:24
S57_F05_c020,57,kitchen,S57_F05,F05,A06,test,P02,kitchen/S57_F05/S57_F05_c020.mp4,phone_1080p,1280,720,30.0,169,5.633,93640a9f9951ba23546f787ea29f2d2500c09246214c1dbbed2100dc68dd2ef5,2026-07-06T15:33:53
S57_F05_c021,57,kitchen,S57_F05,F05,A06,test,P02,kitchen/S57_F05/S57_F05_c021.mp4,phone_1080p,1280,720,30.0,172,5.733,445c3bda62d6f79f1040cc3aee4ec1a5987111b0eeb5f480439f6c6a125b7adf,2026-07-06T15:34:07
